School Name,Pickup Route,Pickup Bus Stop,Pickup Time,Dropoff Route,Dropoff Bus Stop,Dropoff Time
DURFEE @ CENTRAL,223,BURLINGAME ST@YELLOWSTONE ST,6:55 AM,223,BURLINGAME ST@YELLOWSTONE ST,3:02 PM
DURFEE @ CENTRAL,223,ELMHURST ST@YELLOWSTONE ST,6:56 AM,223,ELMHURST ST@YELLOWSTONE ST,3:03 PM
DURFEE @ CENTRAL,223,NARDIN PARK@WEBB ST,6:58 AM,223,NARDIN PARK@WEBB ST,3:05 PM
DURFEE @ CENTRAL,223,OTSEGO ST@BURLINGAME ST,7:01 AM,223,OTSEGO ST@BURLINGAME ST,2:59 PM
DURFEE @ CENTRAL,223,HOLMUR ST@TUXEDO ST,7:03 AM,223,HOLMUR ST@TUXEDO ST,2:57 PM
DURFEE @ CENTRAL,223,TUXEDO ST@WILDEMERE ST,7:06 AM,223,TUXEDO ST@WILDEMERE ST,2:54 PM
DURFEE @ CENTRAL,223,WEBB ST@WILDEMERE ST,7:07 AM,223,WEBB ST@WILDEMERE ST,2:51 PM
DURFEE @ CENTRAL,223,ELMHURST ST@LAWTON ST,7:10 AM,223,ELMHURST ST@LAWTON ST,2:49 PM
DURFEE @ CENTRAL,224,EWALD CIR@HOLMUR ST,6:44 AM,224,EWALD CIR@HOLMUR ST,3:02 PM
DURFEE @ CENTRAL,224,GRAND ST W@HOLMUR ST,6:47 AM,224,GRAND ST W@HOLMUR ST,3:00 PM
DURFEE @ CENTRAL,224,TYLER ST@HOLMUR ST,6:49 AM,224,TYLER ST@HOLMUR ST,3:08 PM
DURFEE @ CENTRAL,224,W BUENA VISTA ST@BROADSTREET AVE,6:51 AM,224,W BUENA VISTA ST@BROADSTREET AVE,3:10 PM
DURFEE @ CENTRAL,224,PETOSKEY AVE@STURTEVANT ST,6:54 AM,224,PETOSKEY AVE@STURTEVANT ST,3:13 PM
DURFEE @ CENTRAL,224,DEXTER AVE@CORTLAND ST,6:56 AM,224,DEXTER AVE@CORTLAND ST,3:15 PM
DURFEE @ CENTRAL,224,CORTLAND ST@WILDEMERE ST,6:58 AM,224,CORTLAND ST@WILDEMERE ST,2:50 PM
DURFEE @ CENTRAL,224,DEXTER AVE@WAVERLY ST,7:01 AM,224,DEXTER AVE@WAVERLY ST,3:04 PM
DURFEE @ CENTRAL,224,CLEMENTS ST@LAWTON ST,7:03 AM,224,CLEMENTS ST@LAWTON ST,2:54 PM
DURFEE @ CENTRAL,224,LINWOOD ST@GRAND ST W,7:06 AM,224,LINWOOD ST@GRAND ST W,2:56 PM
DURFEE @ CENTRAL,224,W BUENA VISTA ST@LAWTON ST,7:09 AM,224,W BUENA VISTA ST@LAWTON ST,2:52 PM
DURFEE @ CENTRAL,225,SEWARD ST@ROSA PARKS BLVD,6:53 AM,225,SEWARD ST@ROSA PARKS BLVD,3:06 PM
DURFEE @ CENTRAL,225,EUCLID ST W@BYRON ST,6:56 AM,225,EUCLID ST W@BYRON ST,3:01 PM
DURFEE @ CENTRAL,225,SEWARD ST@3RD ST,6:58 AM,225,SEWARD ST@3RD ST,2:58 PM
DURFEE @ CENTRAL,225,CLAIRMOUNT ST@3RD ST,7:04 AM,225,CLAIRMOUNT ST@3RD ST,2:55 PM
DURFEE @ CENTRAL,225,ROSA PARKS BLVD@HAZELWOOD ST,7:08 AM,225,ROSA PARKS BLVD@HAZELWOOD ST,2:51 PM
DURFEE @ CENTRAL,229,FULLERTON ST@WILDEMERE ST,6:51 AM,229,FULLERTON ST@WILDEMERE ST,3:06 PM
DURFEE @ CENTRAL,229,LINWOOD ST@STURTEVANT ST,6:54 AM,229,LINWOOD ST@STURTEVANT ST,3:03 PM
DURFEE @ CENTRAL,229,GLENDALE ST @ LASALLE BLVD,6:56 AM,229,GLENDALE ST @ LASALLE BLVD,3:00 PM
DURFEE @ CENTRAL,229,ROSA PARKS BLVD @ W BUENA VISTA ST,6:59 AM,229,ROSA PARKS BLVD @ W BUENA VISTA ST,2:54 PM
DURFEE @ CENTRAL,229,FULLERTON ST@14TH ST,7:02 AM,229,FULLERTON ST@14TH ST,2:57 PM
DURFEE @ CENTRAL,229,ROSA PARKS BLVD@HIGHLAND ST,7:04 AM,229,ROSA PARKS BLVD@HIGHLAND ST,2:52 PM
DURFEE @ CENTRAL,229,WOODROW WILSON ST@TUXEDO ST,7:07 AM,229,WOODROW WILSON ST@TUXEDO ST,2:49 PM
DURFEE @ CENTRAL,661,PINGREE ST@HOLMUR ST,6:50 AM,661,PINGREE ST@HOLMUR ST,3:07 PM
DURFEE @ CENTRAL,661,SAVERY ST@WAGER ST,6:53 AM,661,SAVERY ST@WAGER ST,3:04 PM
DURFEE @ CENTRAL,661,MCQUADE ST@W CHICAGO,6:56 AM,661,MCQUADE ST@W CHICAGO,3:01 PM
DURFEE @ CENTRAL,661,BOSTON BLVD W@OTSEGO ST,6:59 AM,661,BOSTON BLVD W@OTSEGO ST,2:57 PM
DURFEE @ CENTRAL,661,PETOSKEY AVE@KAY ST,7:01 AM,661,PETOSKEY AVE@KAY ST,2:59 PM
DURFEE @ CENTRAL,661,MCQUADE ST@GLYNN CT,7:04 AM,661,MCQUADE ST@GLYNN CT,2:55 PM
DURFEE @ CENTRAL,661,COLLINGWOOD ST@WILDEMERE ST,7:06 AM,661,COLLINGWOOD ST@WILDEMERE ST,2:53 PM
DURFEE @ CENTRAL,661,CALVERT ST@LAWTON ST,7:08 AM,661,CALVERT ST@LAWTON ST,2:51 PM
DURFEE @ CENTRAL,661,LINWOOD ST@BOSTON BLVD W,7:10 AM,661,LINWOOD ST@BOSTON BLVD W,2:49 PM
EARHART ES/MS,211,OLIVET ST@GOVIN ST,6:39 AM,211,OLIVET ST@GOVIN ST,3:05 PM
EARHART ES/MS,211,W LAFAYETTE BLVD@CENTRAL ST,6:42 AM,211,W LAFAYETTE BLVD@CENTRAL ST,3:02 PM
EARHART ES/MS,211,NAVY ST@GREEN ST N,6:51 AM,211,NAVY ST@GREEN ST N,3:12 PM
EARHART ES/MS,211,LANE ST@CENTRAL ST,6:53 AM,211,LANE ST@CENTRAL ST,3:17 PM
EARHART ES/MS,211,W LAFAYETTE BLVD@SOLVAY ST N,6:55 AM,211,W LAFAYETTE BLVD@SOLVAY ST N,3:01 PM
EARHART ES/MS,211,W LAFAYETTE BLVD@WHEELOCK ST,6:56 AM,211,W LAFAYETTE BLVD@WHEELOCK ST,3:00 PM
EARHART ES/MS,211,GREEN ST N@ROWAN ST,6:58 AM,211,GREEN ST N@ROWAN ST,3:09 PM
EARHART ES/MS,211,BEARD ST@LEXINGTON ST,7:00 AM,211,BEARD ST@LEXINGTON ST,2:56 PM
EARHART ES/MS,211,BEARD ST@W LAFAYETTE BLVD,7:03 AM,211,BEARD ST@W LAFAYETTE BLVD,2:57 PM
EARHART ES/MS,211,WATERMAN ST@BOSTWICK ST,7:05 AM,211,WATERMAN ST@BOSTWICK ST,2:54 PM
EARHART ES/MS,211,CADET ST@INFANTRY ST,7:07 AM,211,CADET ST@INFANTRY ST,2:51 PM
EARHART ES/MS,212,S DEY ST@HERKIMER ST,6:42 AM,212,S DEY ST@HERKIMER ST,3:13 PM
EARHART ES/MS,212,DEARBORN ST@MELVILLE ST,6:45 AM,212,DEARBORN ST@MELVILLE ST,3:08 PM
EARHART ES/MS,212,DEARBORN ST@HARBAUGH ST S,6:47 AM,212,DEARBORN ST@HARBAUGH ST S,3:09 PM
EARHART ES/MS,212,MANDALE ST@ELSMERE ST,6:54 AM,212,MANDALE ST@ELSMERE ST,3:03 PM
EARHART ES/MS,212,MANDALE ST@OAKDALE ST,6:55 AM,212,MANDALE ST@OAKDALE ST,3:01 PM
EARHART ES/MS,212,W VERNOR HWY@CABOT ST,6:58 AM,212,W VERNOR HWY@CABOT ST,2:56 PM
EARHART ES/MS,212,LAWNDALE ST@NAVY ST,7:02 AM,212,LAWNDALE ST@NAVY ST,2:58 PM
EARHART ES/MS,212,WOODMERE ST@CABOT ST,7:05 AM,212,WOODMERE ST@CABOT ST,2:54 PM
EARHART ES/MS,217,ARMY ST@MILITARY ST,6:41 AM,217,ARMY ST@MILITARY ST,3:07 PM
EARHART ES/MS,217,LIVERNOIS AVE@ARMY ST,6:43 AM,217,LIVERNOIS AVE@ARMY ST,3:09 PM
EARHART ES/MS,217,LIVERNOIS AVE@W LAFAYETTE BLVD,6:44 AM,217,LIVERNOIS AVE@W LAFAYETTE BLVD,3:10 PM
EARHART ES/MS,217,ARMY ST@CASGRAIN ST,6:47 AM,217,ARMY ST@CASGRAIN ST,3:13 PM
EARHART ES/MS,217,CAVALRY ST@BAKER ST,6:55 AM,217,CAVALRY ST@BAKER ST,3:02 PM
EARHART ES/MS,217,JUNCTION ST@PORTER ST,7:04 AM,217,JUNCTION ST@PORTER ST,2:56 PM
EARHART ES/MS,217,CHRISTIANCY ST@FERDINAND ST,7:06 AM,217,CHRISTIANCY ST@FERDINAND ST,2:52 PM
EARHART ES/MS,221,SELDEN ST@WABASH ST,6:46 AM,221,SELDEN ST@WABASH ST,3:12 PM
EARHART ES/MS,221,BAGLEY ST@10TH ST,6:52 AM,221,BAGLEY ST@10TH ST,3:06 PM
EARHART ES/MS,221,18TH ST@HOWARD ST,6:56 AM,221,18TH ST@HOWARD ST,3:02 PM
EARHART ES/MS,221,ST ANNE ST@WING PL,6:59 AM,221,ST ANNE ST@WING PL,3:00 PM
EARHART ES/MS,221,W FORT ST@GRAND BLVD W,7:02 AM,221,W FORT ST@GRAND BLVD W,2:56 PM
EARHART ES/MS,221,W FORT ST@JUNCTION ST,7:10 AM,221,W FORT ST@JUNCTION ST,2:53 PM
EARHART ES/MS,235,MCGRAW ST@CAMPBELL ST N,6:47 AM,235,MCGRAW ST@CAMPBELL ST N,3:13 PM
EARHART ES/MS,235,KIRKWOOD ST@MCDONALD ST,6:59 AM,235,KIRKWOOD ST@MCDONALD ST,3:03 PM
EARHART ES/MS,703,BUCHANAN ST@32ND ST,6:54 AM,703,BUCHANAN ST@32ND ST,3:03 PM
EARHART ES/MS,703,OTIS ST@GREUSEL ST,7:00 AM,703,OTIS ST@GREUSEL ST,2:56 PM
EARHART ES/MS,703,KOPERNICK ST@WESSON ST,7:01 AM,703,KOPERNICK ST@WESSON ST,2:58 PM
EARHART ES/MS,761,TOLEDO ST@CAMPBELL ST,6:31 AM,761,TOLEDO ST@CAMPBELL ST,3:10 PM
EARHART ES/MS,761,MCMILLAN ST@MILITARY ST,6:34 AM,761,MCMILLAN ST@MILITARY ST,3:12 PM
EARHART ES/MS,761,TOLEDO ST@MCKINSTRY ST,6:40 AM,761,TOLEDO ST@MCKINSTRY ST,3:07 PM
EARHART ES/MS,761,W VERNOR HWY@SCOTTEN ST,6:44 AM,761,W VERNOR HWY@SCOTTEN ST,3:05 PM
EARHART ES/MS,761,TOLEDO ST@VINEWOOD ST,6:47 AM,761,TOLEDO ST@VINEWOOD ST,3:01 PM
EARHART ES/MS,761,GRAND BLVD W@RISDON ST,6:50 AM,761,GRAND BLVD W@RISDON ST,3:03 PM
EARHART ES/MS,761,W VERNOR HWY@23RD ST,6:55 AM,761,W VERNOR HWY@23RD ST,2:55 PM
EARHART ES/MS,761,GRAND BLVD W@W VERNOR HWY,6:57 AM,761,GRAND BLVD W@W VERNOR HWY,2:56 PM
EARHART ES/MS,761,W VERNOR HWY@GRAND BLVD W,6:59 AM,761,W VERNOR HWY@GRAND BLVD W,2:57 PM
EARHART ES/MS,761,W VERNOR HWY@VINEWOOD ST,7:01 AM,761,W VERNOR HWY@VINEWOOD ST,2:58 PM
EARHART ES/MS,777,PITT ST@GREEN ST N,6:42 AM,777,PITT ST@GREEN ST N,2:52 PM
EARHART ES/MS,777,PITT ST@CENTRAL ST,6:44 AM,777,PITT ST@CENTRAL ST,2:54 PM
EARHART ES/MS,777,SPRINGWELLS ST N@PITT ST,6:47 AM,777,SPRINGWELLS ST N@PITT ST,2:57 PM
EARHART ES/MS,777,PITT ST@INGLIS ST,6:51 AM,777,PITT ST@INGLIS ST,3:01 PM
EARHART ES/MS,777,CARSON ST@BELLE ST,6:54 AM,777,CARSON ST@BELLE ST,3:03 PM
EARHART ES/MS,777,PITT ST@PEARL ST,6:55 AM,777,PITT ST@PEARL ST,3:06 PM
EARHART ES/MS,777,SPRINGWELLS ST@GARTNER ST,7:04 AM,777,SPRINGWELLS ST@GARTNER ST,3:14 PM
EARHART ES/MS,777,NAVY ST@MULLANE ST,7:05 AM,777,NAVY ST@MULLANE ST,3:16 PM
EARHART ES/MS,778,W FORT ST@WOODMERE ST,6:40 AM,778,W FORT ST@WOODMERE ST,3:13 PM
EARHART ES/MS,778,OLIVET ST@DISTEL ST,6:42 AM,778,OLIVET ST@DISTEL ST,3:11 PM
EARHART ES/MS,778,WOODMERE ST@W LAFAYETTE BLVD,6:44 AM,778,WOODMERE ST@W LAFAYETTE BLVD,3:14 PM
EARHART ES/MS,778,WOODMERE ST@HOMER ST,6:46 AM,778,WOODMERE ST@HOMER ST,3:08 PM
EARHART ES/MS,778,WOODMERE ST@AVIS ST,6:47 AM,778,WOODMERE ST@AVIS ST,3:07 PM
EARHART ES/MS,778,LONGWORTH ST@ELSMERE ST,6:53 AM,778,LONGWORTH ST@ELSMERE ST,3:03 PM
EARHART ES/MS,778,OLIVET ST@LAWNDALE ST,6:55 AM,778,OLIVET ST@LAWNDALE ST,2:51 PM
EARHART ES/MS,778,HOMER ST@LAWNDALE ST,6:58 AM,778,HOMER ST@LAWNDALE ST,3:01 PM
EARHART ES/MS,778,SPRINGWELLS ST@HOMER ST,7:01 AM,778,SPRINGWELLS ST@HOMER ST,2:54 PM
EARHART ES/MS,778,SPRINGWELLS ST@PERSHING ST,7:02 AM,778,SPRINGWELLS ST@PERSHING ST,2:55 PM
EARHART ES/MS,778,HOMER ST@MULLANE ST,7:06 AM,778,HOMER ST@MULLANE ST,2:59 PM
EDISON ES,690,ACACIA ST@STAHELIN AVE,6:46 AM,690,ACACIA ST@STAHELIN AVE,3:17 PM
EDISON ES,690,ACACIA ST@ARCHDALE ST,6:51 AM,690,ACACIA ST@ARCHDALE ST,3:12 PM
EDISON ES,690,ST MARYS ST@ACACIA ST,6:54 AM,690,ST MARYS ST@ACACIA ST,3:08 PM
EDISON ES,690,ACACIA ST@RUTHERFORD ST,6:55 AM,690,ACACIA ST@RUTHERFORD ST,3:03 PM
EDISON ES,690,KENDALL ST@MANSFIELD ST,6:58 AM,690,KENDALL ST@MANSFIELD ST,3:06 PM
EDISON ES,690,GREENFIELD RD@EATON ST,7:01 AM,690,GREENFIELD RD@EATON ST,2:55 PM
EDISON ES,690,CHALFONTE ST@WINTHROP ST,7:03 AM,690,CHALFONTE ST@WINTHROP ST,2:56 PM
EDISON ES,690,WINTHROP ST@EATON ST,7:05 AM,690,WINTHROP ST@EATON ST,2:58 PM
EDISON ES,690,CHALFONTE ST@PREVOST ST,7:07 AM,690,CHALFONTE ST@PREVOST ST,3:00 PM
EDISON ES,690,ST MARYS ST@KEELER ST,7:09 AM,690,ST MARYS ST@KEELER ST,2:51 PM
EDISON ES,690,PILGRIM ST@ST MARYS ST,7:11 AM,690,PILGRIM ST@ST MARYS ST,2:49 PM
EMERSON ES/MS,615,FLORENCE ST@BRAILE ST,6:33 AM,615,FLORENCE ST@BRAILE ST,2:56 PM
EMERSON ES/MS,615,BURT RD@FLORENCE ST,6:35 AM,615,BURT RD@FLORENCE ST,3:01 PM
EMERSON ES/MS,615,LAHSER RD@VERNE ST,6:45 AM,615,LAHSER RD@VERNE ST,3:06 PM
EMERSON ES/MS,615,LAHSER RD@MIDLAND ST,6:51 AM,615,LAHSER RD@MIDLAND ST,3:13 PM
EMERSON ES/MS,615,NORTHROP ST@WILLMARTH,7:07 AM,615,NORTHROP ST@WILLMARTH,3:24 PM
EMERSON ES/MS,616,ST MARTINS AVE@ASHTON AVE,6:35 AM,616,ST MARTINS AVE@ASHTON AVE,3:10 PM
EMERSON ES/MS,616,ASHTON AVE@CAMBRIDGE AVE,6:38 AM,616,ASHTON AVE@CAMBRIDGE AVE,3:12 PM
EMERSON ES/MS,616,CAMBRIDGE AVE@GLASTONBURY RD,6:46 AM,616,CAMBRIDGE AVE@GLASTONBURY RD,3:07 PM
EMERSON ES/MS,616,W 7 MILE RD@GREENVIEW AVE,6:49 AM,616,W 7 MILE RD@GREENVIEW AVE,3:05 PM
EMERSON ES/MS,616,VASSAR AVE@STAHELIN AVE,6:54 AM,616,VASSAR AVE@STAHELIN AVE,3:02 PM
EMERSON ES/MS,616,CAMBRIDGE AVE@SHAFTSBURY AVE,6:58 AM,616,CAMBRIDGE AVE@SHAFTSBURY AVE,3:00 PM
EMERSON ES/MS,616,VASSAR AVE@SHAFTSBURY AVE,6:59 AM,616,VASSAR AVE@SHAFTSBURY AVE,2:58 PM
EMERSON ES/MS,616,PEMBROKE AVE@ANNCHESTER RD,7:03 AM,616,PEMBROKE AVE@ANNCHESTER RD,2:56 PM
EMERSON ES/MS,616,WESTMORELAND RD@VASSAR AVE,7:05 AM,616,WESTMORELAND RD@VASSAR AVE,2:54 PM
EMERSON ES/MS,616,EVERGREEN RD@VOTROBECK CT,7:08 AM,616,EVERGREEN RD@VOTROBECK CT,2:50 PM
EMERSON ES/MS,616,EVERGREEN RD@CAMBRIDGE AVE,7:10 AM,616,EVERGREEN RD@CAMBRIDGE AVE,2:51 PM
EMERSON ES/MS,617,KEELER ST@GRANDVILLE AVE,6:44 AM,617,KEELER ST@GRANDVILLE AVE,3:11 PM
EMERSON ES/MS,617,FLORENCE ST@STAHELIN AVE,6:52 AM,617,FLORENCE ST@STAHELIN AVE,3:03 PM
EMERSON ES/MS,617,STAHELIN AVE@VERNE ST,6:54 AM,617,STAHELIN AVE@VERNE ST,3:05 PM
EMERSON ES/MS,617,PURITAN ST@GREENVIEW AVE,6:58 AM,617,PURITAN ST@GREENVIEW AVE,3:02 PM
EMERSON ES/MS,617,GROVE ST@ASHTON AVE,7:05 AM,617,GROVE ST@ASHTON AVE,2:53 PM
EMERSON ES/MS,617,MCNICHOLS RD W@GREENVIEW AVE,7:08 AM,617,MCNICHOLS RD W@GREENVIEW AVE,2:54 PM
EMERSON ES/MS,617,W OUTER DR@GREENVIEW AVE,7:11 AM,617,W OUTER DR@GREENVIEW AVE,2:49 PM
EMERSON ES/MS,623,HESSEL AVE@ANNCHESTER RD,6:31 AM,623,HESSEL AVE@ANNCHESTER RD,3:17 PM
EMERSON ES/MS,623,HESSEL AVE@GRANDVILLE AVE,6:35 AM,623,HESSEL AVE@GRANDVILLE AVE,3:19 PM
EMERSON ES/MS,623,HESSEL AVE@STAHELIN AVE,6:44 AM,623,HESSEL AVE@STAHELIN AVE,3:11 PM
EMERSON ES/MS,623,FARGO ST@GREENVIEW AVE,6:48 AM,623,FARGO ST@GREENVIEW AVE,3:08 PM
EMERSON ES/MS,623,GLASTONBURY RD@HESSEL AVE,6:51 AM,623,GLASTONBURY RD@HESSEL AVE,3:03 PM
EMERSON ES/MS,623,PEMBROKE AVE@ROSEMONT AVE,6:57 AM,623,PEMBROKE AVE@ROSEMONT AVE,2:58 PM
EMERSON ES/MS,624,EATON ST@GREYDALE ST,6:22 AM,624,EATON ST@GREYDALE ST,3:24 PM
EMERSON ES/MS,624,EVERGREEN RD@MIDLAND ST,6:36 AM,624,EVERGREEN RD@MIDLAND ST,3:04 PM
EMERSON ES/MS,624,PLAINVIEW AVE@PILGRIM ST,6:40 AM,624,PLAINVIEW AVE@PILGRIM ST,3:06 PM
EMERSON ES/MS,624,PILGRIM ST@VAUGHAN ST,6:45 AM,624,PILGRIM ST@VAUGHAN ST,3:00 PM
EMERSON ES/MS,624,PURITAN ST@HEYDEN ST,6:48 AM,624,PURITAN ST@HEYDEN ST,3:01 PM
EMERSON ES/MS,624,KEELER ST@FIELDING ST,6:54 AM,624,KEELER ST@FIELDING ST,3:11 PM
EMERSON ES/MS,624,FENKELL ST@BURGESS ST,7:00 AM,624,FENKELL ST@BURGESS ST,3:26 PM
EMERSON ES/MS,624,PILGRIM ST@TRINITY ST,7:04 AM,624,PILGRIM ST@TRINITY ST,2:54 PM
EMERSON ES/MS,625,CLARITA ST@HEYDEN ST,6:25 AM,625,CLARITA ST@HEYDEN ST,2:48 PM
EMERSON ES/MS,625,CLARITA ST@KENTFIELD ST,6:31 AM,625,CLARITA ST@KENTFIELD ST,2:52 PM
EMERSON ES/MS,625,W 7 MILE RD@STOUT ST,6:33 AM,625,W 7 MILE RD@STOUT ST,2:54 PM
EMERSON ES/MS,625,CLARITA ST@STOUT ST,6:36 AM,625,CLARITA ST@STOUT ST,2:55 PM
EMERSON ES/MS,625,PICKFORD ST@PIERSON ST,6:46 AM,625,PICKFORD ST@PIERSON ST,3:03 PM
EMERSON ES/MS,625,CLARITA ST@PIERSON ST,6:49 AM,625,CLARITA ST@PIERSON ST,3:04 PM
EMERSON ES/MS,625,PICKFORD ST@TRINITY ST,6:55 AM,625,PICKFORD ST@TRINITY ST,3:09 PM
EMERSON ES/MS,625,KARL ST@WESTBROOK ST,7:00 AM,625,KARL ST@WESTBROOK ST,3:12 PM
EMERSON ES/MS,625,CLARITA ST@CHAPEL ST,7:03 AM,625,CLARITA ST@CHAPEL ST,3:14 PM
EMERSON ES/MS,626,HESSEL AVE@BURT RD,6:52 AM,626,HESSEL AVE@BURT RD,3:09 PM
EMERSON ES/MS,626,FIELDING ST@VASSAR AVE,7:02 AM,626,FIELDING ST@VASSAR AVE,2:53 PM
EMERSON ES/MS,627,SANTA CLARA@BENTLER ST,6:38 AM,627,SANTA CLARA@BENTLER ST,3:12 PM
EMERSON ES/MS,627,SANTA CLARA@TRINITY ST,6:41 AM,627,SANTA CLARA@TRINITY ST,3:07 PM
EMERSON ES/MS,627,SANTA CLARA@BRAILE ST,6:44 AM,627,SANTA CLARA@BRAILE ST,3:04 PM
EMERSON ES/MS,627,SANTA MARIA ST@PATTON ST,6:48 AM,627,SANTA MARIA ST@PATTON ST,3:02 PM
EMERSON ES/MS,627,SANTA MARIA ST@FIELDING ST,6:50 AM,627,SANTA MARIA ST@FIELDING ST,2:59 PM
EMERSON ES/MS,627,VERNE ST@VAUGHAN ST,6:58 AM,627,VERNE ST@VAUGHAN ST,2:56 PM
EMERSON ES/MS,627,SANTA MARIA ST@VAUGHAN ST,7:01 AM,627,SANTA MARIA ST@VAUGHAN ST,2:53 PM
EMERSON ES/MS,627,HEYDEN ST@GLENCO ST,7:07 AM,627,HEYDEN ST@GLENCO ST,2:49 PM
EMERSON ES/MS,628,CURTIS ST@GREENVIEW AVE,6:28 AM,628,CURTIS ST@GREENVIEW AVE,3:22 PM
EMERSON ES/MS,628,HUNTINGTON RD@MARGARETA ST,7:07 AM,628,HUNTINGTON RD@MARGARETA ST,2:52 PM
EMERSON ES/MS,646,FORRER ST@SANTA MARIA ST,6:42 AM,646,FORRER ST@SANTA MARIA ST,3:16 PM
EMERSON ES/MS,646,PICKFORD ST@ASHTON AVE,7:00 AM,646,PICKFORD ST@ASHTON AVE,2:53 PM
EMERSON ES/MS,646,ROSEMONT AVE @ MARGARETA ST,7:09 AM,646,ROSEMONT AVE @ MARGARETA ST,2:51 PM
EMERSON ES/MS,647,ARCHDALE ST@MIDLAND ST,6:59 AM,647,ARCHDALE ST@MIDLAND ST,3:03 PM
EMERSON ES/MS,647,PURITAN ST@ASHTON AVE@ASHTON RD,7:03 AM,647,PURITAN ST@ASHTON AVE@ASHTON RD,2:58 PM
EMERSON ES/MS,707,PEMBROKE AVE@WASHBURN ST,6:20 AM,707,PEMBROKE AVE@WASHBURN ST,3:31 PM
EMERSON ES/MS,707,VASSAR AVE@PREVOST ST,6:52 AM,707,VASSAR AVE@PREVOST ST,3:02 PM
EMERSON ES/MS,707,CAMBRIDGE AVE@ARCHDALE ST,7:08 AM,707,CAMBRIDGE AVE@ARCHDALE ST,2:51 PM
FISHER MAGNET ACADEMY,501,CADIEUX RD@MARNE ST,6:43 AM,501,CADIEUX RD@MARNE ST,3:19 PM
FISHER MAGNET ACADEMY,501,KING RICHARD ST@HARVARD RD,6:47 AM,501,KING RICHARD ST@HARVARD RD,3:16 PM
FISHER MAGNET ACADEMY,501,GRAYTON ST@BALFOUR RD,6:51 AM,501,GRAYTON ST@BALFOUR RD,3:09 PM
FISHER MAGNET ACADEMY,501,LAING ST@BRITAIN ST,7:03 AM,501,LAING ST@BRITAIN ST,3:02 PM
FISHER MAGNET ACADEMY,501,MORANG DR@LAING ST,7:05 AM,501,MORANG DR@LAING ST,3:00 PM
FISHER MAGNET ACADEMY,501,PAYTON ST@MORANG DR,7:08 AM,501,PAYTON ST@MORANG DR,2:57 PM
FISHER MAGNET ACADEMY,502,CADILLAC BLVD@MACK AVE,6:39 AM,502,CADILLAC BLVD@MACK AVE,3:32 PM
FISHER MAGNET ACADEMY,508,MORANG DR@EASTWOOD ST,7:10 AM,508,MORANG DR@EASTWOOD ST,2:55 PM
FISHER MAGNET ACADEMY,509,MCNICHOLS RD E@WESTPHALIA ST,7:04 AM,509,MCNICHOLS RD E@WESTPHALIA ST,3:01 PM
FISHER MAGNET ACADEMY,518,COLLINGHAM DR@CUSHING ST,6:56 AM,518,COLLINGHAM DR@CUSHING ST,3:12 PM
FISHER MAGNET ACADEMY,518,COLLINGHAM DR@SHAKESPEARE ST,6:57 AM,518,COLLINGHAM DR@SHAKESPEARE ST,3:10 PM
FISHER MAGNET ACADEMY,518,COLLINGHAM DR @ CORDELL ST,6:59 AM,518,COLLINGHAM DR @ CORDELL ST,3:07 PM
FISHER MAGNET ACADEMY,518,CARLISLE ST@BOULDER ST,7:04 AM,518,CARLISLE ST@BOULDER ST,3:02 PM
FISHER MAGNET ACADEMY,518,EDMORE DR@REDMOND ST,7:11 AM,518,EDMORE DR@REDMOND ST,2:59 PM
FISHER MAGNET ACADEMY,521,CORAM ST@QUEEN ST,6:52 AM,521,CORAM ST@QUEEN ST,2:59 PM
FISHER MAGNET ACADEMY,521,MADDELEIN ST@MONARCH ST,6:58 AM,521,MADDELEIN ST@MONARCH ST,3:01 PM
FISHER MAGNET ACADEMY,521,CORAM ST@GRATIOT AVE,7:03 AM,521,CORAM ST@GRATIOT AVE,3:07 PM
FISHER MAGNET ACADEMY,521,STATE FAIR ST E@MONARCH ST,7:05 AM,521,STATE FAIR ST E@MONARCH ST,3:09 PM
FISHER MAGNET ACADEMY,521,STATE FAIR ST E@QUEEN ST,7:07 AM,521,STATE FAIR ST E@QUEEN ST,3:10 PM
FISHER MAGNET ACADEMY,521,ROSSINI DR@QUEEN ST,7:10 AM,521,ROSSINI DR@QUEEN ST,3:14 PM
FISHER MAGNET ACADEMY,521,ROSSINI DR@BROCK ST,7:13 AM,521,ROSSINI DR@BROCK ST,3:18 PM
FISHER MAGNET ACADEMY,524,EDMORE DR @ CUSHING S,6:55 AM,524,EDMORE DR @ CUSHING S,3:12 PM
FISHER MAGNET ACADEMY,524,SHAKESPEARE ST@ROSSINI DR,7:00 AM,524,SHAKESPEARE ST@ROSSINI DR,3:16 PM
FISHER MAGNET ACADEMY,524,EASTBURN ST@CORDELL ST,7:03 AM,524,EASTBURN ST@CORDELL ST,3:06 PM
FISHER MAGNET ACADEMY,524,ROSSINI DR @ BOULDER ST,7:07 AM,524,ROSSINI DR @ BOULDER ST,3:04 PM
FISHER MAGNET ACADEMY,524,ROSSINI DR@REDMOND ST,7:09 AM,524,ROSSINI DR@REDMOND ST,3:00 PM
FISHER MAGNET ACADEMY,524,FAIRMOUNT DR@REX ST,7:12 AM,524,FAIRMOUNT DR@REX ST,3:02 PM
FISHER MAGNET ACADEMY,525,MCCORMICK ST@BALFOUR RD,6:46 AM,525,MCCORMICK ST@BALFOUR RD,3:07 PM
